ID,Age,Gender,Military,Citizenship
6293,35.0,1.0,2.0,1.0
6294,51.0,2.0,2.0,1.0
6295,12.0,2.0,,1.0
6296,85.0,2.0,2.0,1.0
6297,63.0,2.0,2.0,1.0
6298,39.0,2.0,2.0,1.0
6299,76.0,2.0,2.0,1.0
6300,85.0,2.0,2.0,2.0
6301,6.0,2.0,,1.0
6302,14.0,2.0,,1.0
6303,73.0,1.0,2.0,1.0
6304,71.0,2.0,2.0,1.0
6305,33.0,1.0,2.0,2.0
6306,0.0,1.0,,1.0
6307,8.0,1.0,,1.0
6308,60.0,2.0,2.0,1.0
6309,80.0,2.0,2.0,1.0
6310,55.0,1.0,1.0,1.0
6311,30.0,1.0,2.0,1.0
6312,26.0,1.0,2.0,1.0
6313,15.0,2.0,,1.0
6314,15.0,1.0,,1.0
6315,32.0,1.0,2.0,2.0
6316,0.0,2.0,,1.0
6317,0.0,1.0,,1.0
6318,63.0,1.0,1.0,1.0
6319,17.0,2.0,2.0,2.0
6320,3.0,2.0,,1.0
6321,46.0,1.0,2.0,1.0
6322,12.0,2.0,,1.0
6323,17.0,1.0,2.0,1.0
6324,11.0,1.0,,1.0
6325,27.0,2.0,2.0,1.0
6326,32.0,1.0,2.0,2.0
6327,78.0,1.0,2.0,1.0
6328,23.0,2.0,2.0,2.0
6329,65.0,1.0,2.0,1.0
6330,17.0,2.0,2.0,1.0
6331,0.0,1.0,,1.0
6332,17.0,2.0,2.0,1.0
6333,8.0,2.0,,1.0
6334,28.0,1.0,2.0,1.0
6335,66.0,1.0,1.0,1.0
6336,45.0,1.0,2.0,1.0
6337,47.0,1.0,2.0,1.0
6338,81.0,1.0,1.0,1.0
6339,62.0,1.0,2.0,1.0
6340,61.0,2.0,2.0,1.0
6341,54.0,1.0,2.0,1.0
6342,31.0,2.0,2.0,2.0
6343,7.0,2.0,,1.0
6344,77.0,2.0,2.0,1.0
6345,14.0,2.0,,2.0
6346,12.0,1.0,,1.0
6347,66.0,1.0,2.0,2.0
6348,51.0,1.0,2.0,2.0
6349,38.0,1.0,2.0,2.0
6350,13.0,1.0,,1.0
6351,4.0,1.0,,1.0
6352,82.0,1.0,2.0,1.0
6353,8.0,2.0,,1.0
6354,0.0,2.0,,1.0
6355,61.0,2.0,2.0,1.0
6356,6.0,2.0,,1.0
6357,13.0,2.0,,1.0
6358,,2.0,,1.0
6359,0.0,2.0,,1.0
6360,61.0,1.0,2.0,1.0
6361,16.0,1.0,,1.0
6362,24.0,1.0,2.0,1.0
6363,19.0,1.0,2.0,1.0
6364,63.0,1.0,2.0,1.0
6365,18.0,2.0,2.0,1.0
6366,9.0,2.0,,1.0
6367,2.0,2.0,,1.0
6368,71.0,1.0,2.0,1.0
6369,1.0,2.0,,1.0
6370,13.0,2.0,,1.0
6371,2.0,2.0,,1.0
6372,0.0,1.0,,1.0
6373,,1.0,,1.0
6374,55.0,2.0,2.0,1.0
6375,14.0,2.0,,1.0
6376,80.0,1.0,2.0,1.0
6377,29.0,2.0,2.0,1.0
6378,15.0,1.0,,1.0
6379,71.0,2.0,2.0,1.0
6380,12.0,2.0,,1.0
6381,9.0,1.0,,2.0
6382,20.0,2.0,2.0,1.0
6383,54.0,2.0,2.0,1.0
6384,5.0,1.0,,1.0
6385,0.0,2.0,,1.0
6386,64.0,1.0,1.0,1.0
6387,2.0,1.0,,1.0
6388,26.0,1.0,2.0,2.0
6389,6.0,1.0,,2.0
6390,58.0,2.0,2.0,1.0
6391,7.0,2.0,,1.0
6392,7.0,2.0,,1.0
6393,5.0,1.0,,1.0
6394,14.0,1.0,,1.0
6395,59.0,1.0,2.0,1.0
6396,72.0,1.0,1.0,1.0
6397,23.0,2.0,2.0,1.0
6398,0.0,1.0,,1.0
6399,10.0,1.0,,1.0
6400,19.0,1.0,2.0,1.0
6401,20.0,1.0,2.0,1.0
6402,18.0,2.0,2.0,7.0
6403,18.0,1.0,2.0,1.0
6404,79.0,1.0,2.0,2.0
6405,11.0,2.0,,1.0
6406,85.0,1.0,2.0,1.0
6407,17.0,2.0,2.0,1.0
6408,19.0,1.0,2.0,2.0
6409,10.0,1.0,,1.0
6410,7.0,2.0,,1.0
6411,11.0,1.0,,1.0
6412,19.0,2.0,2.0,2.0
6413,1.0,1.0,,1.0
6414,67.0,1.0,1.0,1.0
6415,2.0,2.0,,1.0
6416,0.0,1.0,,1.0
6417,1.0,1.0,,1.0
6418,7.0,2.0,,2.0
6419,69.0,2.0,2.0,1.0
6420,4.0,2.0,,1.0
6421,13.0,1.0,,1.0
6422,23.0,2.0,2.0,1.0
6423,0.0,1.0,,1.0
6424,20.0,1.0,2.0,1.0
6425,12.0,2.0,,1.0
6426,40.0,2.0,2.0,1.0
6427,12.0,2.0,,1.0
6428,53.0,2.0,2.0,1.0
6429,33.0,2.0,2.0,1.0
6430,26.0,1.0,2.0,1.0
6431,5.0,2.0,,1.0
6432,14.0,1.0,,1.0
6433,18.0,2.0,2.0,1.0
6434,0.0,2.0,,1.0
6435,49.0,1.0,2.0,1.0
6436,0.0,1.0,,1.0
6437,51.0,2.0,2.0,1.0
6438,31.0,2.0,2.0,2.0
6439,18.0,1.0,2.0,1.0
6440,17.0,1.0,2.0,1.0
6441,31.0,2.0,2.0,1.0
6442,0.0,1.0,,1.0
6443,7.0,1.0,,1.0
6444,39.0,2.0,2.0,1.0
6445,81.0,1.0,1.0,1.0
6446,19.0,2.0,2.0,1.0
6447,3.0,1.0,,1.0
6448,80.0,2.0,2.0,1.0
6449,9.0,2.0,,1.0
6450,28.0,2.0,2.0,2.0
6451,34.0,2.0,2.0,2.0
6452,14.0,2.0,,2.0
6453,17.0,2.0,2.0,1.0
6454,1.0,1.0,,1.0
6455,24.0,2.0,2.0,9.0
6456,59.0,1.0,2.0,1.0
6457,5.0,2.0,,1.0
6458,85.0,2.0,2.0,1.0
6459,14.0,2.0,,2.0
6460,18.0,2.0,2.0,1.0
6461,66.0,2.0,2.0,1.0
6462,59.0,1.0,2.0,2.0
6463,71.0,1.0,2.0,1.0
6464,2.0,2.0,,1.0
6465,17.0,1.0,2.0,1.0
6466,2.0,1.0,,1.0
6467,41.0,2.0,2.0,1.0
6468,17.0,1.0,2.0,2.0
6469,26.0,2.0,2.0,2.0
6470,76.0,1.0,2.0,1.0
6471,37.0,1.0,2.0,1.0
6472,67.0,2.0,2.0,1.0
6473,79.0,2.0,2.0,2.0
6474,11.0,2.0,,1.0
6475,12.0,2.0,,1.0
6476,32.0,2.0,2.0,1.0
6477,35.0,1.0,1.0,1.0
6478,33.0,1.0,2.0,1.0
6479,18.0,1.0,2.0,1.0
6480,67.0,1.0,1.0,1.0
6481,16.0,2.0,,1.0
6482,14.0,1.0,,1.0
6483,37.0,2.0,2.0,2.0
6484,14.0,2.0,,1.0
6485,70.0,1.0,2.0,1.0
6486,54.0,1.0,1.0,1.0
6487,39.0,2.0,2.0,1.0
6488,16.0,1.0,,1.0
6489,1.0,2.0,,1.0
6490,6.0,2.0,,1.0
6491,9.0,2.0,,1.0
6492,,2.0,,1.0
6493,54.0,1.0,2.0,1.0
6494,64.0,1.0,2.0,1.0
6495,17.0,2.0,2.0,1.0
6496,16.0,1.0,,1.0
6497,34.0,2.0,2.0,2.0
6498,85.0,2.0,2.0,1.0
6499,74.0,2.0,2.0,1.0
6500,10.0,2.0,,1.0
6501,10.0,2.0,,1.0
6502,10.0,1.0,,2.0
6503,9.0,2.0,,1.0
6504,12.0,2.0,,1.0
6505,8.0,2.0,,1.0
6506,8.0,1.0,,1.0
6507,2.0,2.0,,1.0
6508,19.0,2.0,2.0,2.0
6509,7.0,1.0,,1.0
6510,40.0,2.0,2.0,1.0
6511,14.0,1.0,,1.0
6512,-69.0,1.0,1.0,1.0
6513,17.0,1.0,2.0,1.0
6514,49.0,1.0,2.0,1.0
6515,34.0,2.0,2.0,1.0
6516,14.0,1.0,,1.0
6517,42.0,2.0,2.0,1.0
6518,51.0,2.0,2.0,2.0
6519,44.0,2.0,2.0,1.0
6520,35.0,1.0,2.0,1.0
6521,15.0,1.0,,1.0
6522,20.0,1.0,2.0,1.0
6523,2.0,1.0,,1.0
6524,77.0,2.0,1.0,1.0
6525,0.0,1.0,,1.0
6526,37.0,2.0,2.0,2.0
6527,40.0,2.0,2.0,1.0
6528,9.0,2.0,,1.0
6529,81.0,2.0,2.0,2.0
6530,2.0,1.0,,1.0
6531,17.0,1.0,2.0,1.0
6532,19.0,2.0,2.0,1.0
6533,30.0,2.0,2.0,1.0
6534,68.0,1.0,1.0,1.0
6535,16.0,1.0,,1.0
6536,32.0,2.0,2.0,1.0
6537,0.0,2.0,,1.0
6538,36.0,2.0,2.0,1.0
6539,47.0,1.0,2.0,1.0
6540,5.0,2.0,,1.0
6541,18.0,1.0,2.0,2.0
6542,19.0,2.0,2.0,1.0
6543,15.0,1.0,,1.0
6544,13.0,2.0,,1.0
6545,51.0,1.0,2.0,2.0
6546,14.0,2.0,,1.0
6547,4.0,2.0,,1.0
6548,37.0,1.0,2.0,1.0
6549,29.0,2.0,2.0,1.0
6550,68.0,1.0,1.0,1.0
6551,0.0,1.0,,1.0
6552,0.0,2.0,,1.0
6553,68.0,2.0,2.0,1.0
6554,12.0,2.0,,1.0
6555,11.0,1.0,,1.0
6556,67.0,1.0,1.0,1.0
6557,80.0,1.0,2.0,1.0
6558,44.0,2.0,2.0,2.0
6559,40.0,2.0,2.0,2.0
6560,11.0,2.0,,1.0
6561,53.0,2.0,2.0,1.0
6562,32.0,1.0,2.0,2.0
6563,7.0,2.0,,1.0
6564,,1.0,,1.0
6565,76.0,2.0,2.0,2.0
6566,0.0,2.0,,1.0
6567,15.0,2.0,,1.0
6568,18.0,2.0,2.0,1.0
6569,2.0,1.0,,1.0
6570,7.0,1.0,,1.0
6571,56.0,1.0,2.0,2.0
6572,14.0,2.0,,1.0
6573,18.0,2.0,2.0,1.0
6574,50.0,1.0,2.0,2.0
6575,19.0,1.0,2.0,1.0
6576,13.0,1.0,,1.0
6577,16.0,1.0,,2.0
6578,47.0,1.0,2.0,1.0
6579,55.0,1.0,2.0,1.0
6580,6.0,1.0,,1.0
6581,34.0,2.0,2.0,1.0
6582,13.0,2.0,,2.0
6583,85.0,2.0,2.0,1.0
6584,28.0,2.0,2.0,1.0
6585,71.0,1.0,2.0,1.0
6586,14.0,2.0,,1.0
6587,15.0,1.0,,1.0
6588,19.0,1.0,2.0,2.0
6589,12.0,1.0,,1.0
6590,14.0,1.0,,1.0
6591,11.0,2.0,,1.0
6592,,2.0,,1.0
6593,33.0,1.0,2.0,1.0
6594,19.0,2.0,2.0,2.0
6595,18.0,1.0,2.0,2.0
6596,49.0,1.0,1.0,1.0
6597,5.0,2.0,,1.0
6598,15.0,2.0,,2.0
6599,0.0,2.0,,1.0
6600,5.0,2.0,,1.0
6601,31.0,2.0,2.0,1.0
6602,14.0,1.0,,1.0
6603,1.0,1.0,,1.0
6604,59.0,1.0,2.0,1.0
6605,57.0,2.0,2.0,1.0
6606,8.0,2.0,,1.0
6607,13.0,1.0,,1.0
6608,84.0,2.0,2.0,1.0
6609,12.0,1.0,,1.0
6610,77.0,1.0,1.0,1.0
6611,41.0,2.0,2.0,1.0
6612,18.0,2.0,2.0,1.0
6613,80.0,2.0,2.0,1.0
6614,82.0,1.0,1.0,1.0
6615,11.0,1.0,,1.0
6616,34.0,1.0,2.0,1.0
6617,47.0,1.0,2.0,1.0
6618,67.0,1.0,2.0,1.0
6619,19.0,2.0,2.0,1.0
6620,13.0,2.0,,2.0
6621,36.0,1.0,2.0,1.0
6622,48.0,2.0,2.0,1.0
6623,0.0,2.0,,1.0
6624,26.0,2.0,2.0,2.0
6625,4.0,1.0,,1.0
6626,15.0,2.0,,1.0
6627,38.0,2.0,2.0,1.0
6628,19.0,2.0,2.0,1.0
6629,3.0,1.0,,1.0
6630,19.0,2.0,2.0,2.0
6631,15.0,2.0,,1.0
6632,12.0,1.0,,1.0
6633,22.0,2.0,2.0,1.0
6634,18.0,1.0,2.0,1.0
6635,13.0,1.0,,1.0
6636,0.0,2.0,,1.0
6637,57.0,2.0,2.0,1.0
6638,10.0,1.0,,2.0
6639,15.0,1.0,,1.0
6640,85.0,1.0,2.0,1.0
6641,5.0,1.0,,1.0
6642,75.0,1.0,1.0,1.0
6643,31.0,2.0,2.0,1.0
6644,31.0,1.0,2.0,1.0
6645,3.0,1.0,,1.0
6646,63.0,1.0,1.0,1.0
6647,6.0,1.0,,1.0
6648,0.0,2.0,,1.0
6649,32.0,2.0,2.0,2.0
6650,22.0,2.0,2.0,2.0
6651,9.0,2.0,,1.0
6652,12.0,1.0,,1.0
6653,30.0,2.0,2.0,1.0
6654,9.0,2.0,,1.0
6655,4.0,1.0,,1.0
6656,17.0,1.0,2.0,1.0
6657,8.0,1.0,,1.0
6658,42.0,2.0,2.0,1.0
6659,13.0,1.0,,2.0
6660,10.0,1.0,,1.0
6661,63.0,2.0,2.0,1.0
6662,41.0,2.0,2.0,2.0
6663,25.0,2.0,2.0,2.0
6664,46.0,2.0,2.0,2.0
6665,2.0,1.0,,1.0
6666,72.0,2.0,2.0,1.0
6667,23.0,2.0,2.0,1.0
6668,77.0,1.0,1.0,1.0
6669,63.0,1.0,2.0,1.0
6670,52.0,2.0,2.0,2.0
6671,,2.0,,1.0
6672,5.0,1.0,,1.0
6673,79.0,2.0,2.0,1.0
6674,1.0,1.0,,1.0
6675,11.0,2.0,,1.0
6676,45.0,1.0,2.0,1.0
6677,17.0,1.0,2.0,1.0
6678,19.0,2.0,2.0,1.0
6679,16.0,1.0,,2.0
6680,4.0,2.0,,1.0
6681,18.0,1.0,2.0,1.0
6682,83.0,1.0,1.0,1.0
6683,42.0,2.0,2.0,2.0
6684,28.0,1.0,2.0,2.0
6685,8.0,2.0,,1.0
6686,63.0,2.0,2.0,1.0
6687,6.0,1.0,,1.0
6688,3.0,2.0,,1.0
6689,17.0,1.0,2.0,2.0
6690,18.0,2.0,2.0,2.0
6691,13.0,2.0,,1.0
6692,43.0,2.0,2.0,1.0
6693,0.0,2.0,,1.0
6694,18.0,1.0,2.0,1.0
6695,6.0,1.0,,1.0
6696,24.0,1.0,2.0,1.0
6697,2.0,2.0,,1.0
6698,54.0,2.0,2.0,1.0
6699,11.0,1.0,,1.0
6700,15.0,1.0,,2.0
6701,63.0,2.0,2.0,1.0
6702,44.0,2.0,2.0,2.0
6703,74.0,1.0,2.0,1.0
6704,28.0,2.0,2.0,2.0
6705,19.0,2.0,2.0,1.0
6706,60.0,2.0,2.0,1.0
6707,18.0,2.0,2.0,1.0
6708,63.0,2.0,2.0,1.0
6709,5.0,1.0,,1.0
6710,18.0,2.0,2.0,9.0
6711,84.0,2.0,2.0,1.0
6712,2.0,2.0,,1.0
6713,17.0,1.0,2.0,1.0
6714,51.0,1.0,2.0,1.0
6715,51.0,1.0,1.0,1.0
6716,57.0,2.0,2.0,1.0
6717,34.0,1.0,2.0,1.0
6718,39.0,2.0,2.0,1.0
6719,12.0,2.0,,1.0
6720,54.0,1.0,1.0,1.0
6721,71.0,1.0,2.0,1.0
6722,11.0,2.0,,1.0
6723,23.0,2.0,2.0,2.0
6724,15.0,1.0,,1.0
6725,,2.0,,2.0
6726,20.0,1.0,2.0,1.0
6727,39.0,2.0,2.0,1.0
6728,26.0,2.0,2.0,1.0
6729,13.0,2.0,,1.0
6730,26.0,2.0,2.0,1.0
6731,4.0,2.0,,1.0
6732,64.0,1.0,2.0,1.0
6733,37.0,2.0,2.0,1.0
6734,71.0,1.0,2.0,1.0
6735,55.0,2.0,2.0,1.0
6736,65.0,1.0,2.0,1.0
6737,3.0,1.0,,1.0
6738,60.0,1.0,2.0,1.0
6739,3.0,2.0,,1.0
6740,5.0,1.0,,1.0
6741,18.0,2.0,2.0,1.0
6742,15.0,1.0,,1.0
6743,5.0,2.0,,1.0
6744,21.0,2.0,2.0,2.0
6745,0.0,1.0,,1.0
6746,11.0,1.0,,1.0
6747,40.0,1.0,2.0,1.0
6748,10.0,2.0,,1.0
6749,0.0,1.0,,1.0
6750,3.0,1.0,,1.0
6751,6.0,2.0,,1.0
6752,12.0,2.0,,1.0
6753,14.0,1.0,,1.0
6754,16.0,1.0,,1.0
6755,4.0,2.0,,1.0
6756,0.0,2.0,,1.0
6757,39.0,2.0,2.0,1.0
6758,65.0,2.0,2.0,2.0
6759,6.0,1.0,,1.0
6760,31.0,2.0,2.0,1.0
6761,34.0,1.0,2.0,1.0
6762,8.0,2.0,,1.0
6763,23.0,2.0,2.0,1.0
6764,3.0,2.0,,1.0
6765,24.0,1.0,2.0,1.0
6766,17.0,1.0,2.0,2.0
6767,0.0,1.0,,1.0
6768,50.0,1.0,1.0,1.0
6769,23.0,1.0,1.0,1.0
6770,6.0,1.0,,2.0
6771,46.0,1.0,1.0,1.0
6772,23.0,2.0,2.0,1.0
6773,38.0,1.0,2.0,1.0
6774,14.0,1.0,,1.0
6775,78.0,1.0,1.0,1.0
6776,0.0,1.0,,1.0
6777,21.0,1.0,2.0,1.0
6778,11.0,2.0,,1.0
6779,16.0,1.0,,1.0
6780,23.0,2.0,2.0,1.0
6781,43.0,1.0,2.0,1.0
6782,8.0,2.0,,1.0
6783,15.0,1.0,,1.0
6784,6.0,1.0,,1.0
6785,12.0,2.0,,1.0
6786,19.0,1.0,2.0,2.0
6787,,2.0,,1.0
6788,61.0,2.0,2.0,1.0
6789,1.0,2.0,,1.0
6790,3.0,2.0,,1.0
6791,77.0,2.0,2.0,1.0
6792,34.0,1.0,2.0,1.0
6793,13.0,2.0,,1.0
6794,8.0,1.0,,1.0
6795,56.0,1.0,1.0,1.0
6796,32.0,1.0,2.0,1.0
6797,26.0,2.0,2.0,1.0
6798,6.0,2.0,,1.0
6799,23.0,2.0,2.0,1.0
6800,17.0,1.0,2.0,1.0
6801,69.0,2.0,2.0,1.0
6802,27.0,2.0,2.0,1.0
6803,49.0,2.0,2.0,1.0
6804,13.0,1.0,,1.0
6805,0.0,1.0,,1.0
6806,12.0,2.0,,1.0
6807,18.0,2.0,2.0,1.0
6808,64.0,1.0,2.0,1.0
6809,5.0,2.0,,1.0
6810,31.0,2.0,2.0,1.0
6811,3.0,1.0,,1.0
6812,53.0,1.0,1.0,1.0
6813,1.0,1.0,,1.0
6814,29.0,1.0,2.0,2.0
6815,,1.0,,1.0
6816,3.0,1.0,,1.0
6817,7.0,1.0,,1.0
6818,40.0,2.0,2.0,1.0
6819,18.0,1.0,2.0,1.0
6820,0.0,1.0,,1.0
6821,16.0,1.0,,1.0
6822,29.0,2.0,2.0,1.0
6823,60.0,2.0,2.0,1.0
6824,35.0,2.0,2.0,1.0
6825,1.0,2.0,,1.0
6826,15.0,1.0,,1.0
6827,16.0,2.0,,1.0
6828,6.0,1.0,,2.0
6829,43.0,2.0,2.0,1.0
6830,19.0,2.0,2.0,1.0
6831,9.0,2.0,,1.0
6832,19.0,2.0,2.0,1.0
6833,13.0,1.0,,1.0
6834,8.0,2.0,,1.0
6835,,1.0,,2.0
6836,14.0,2.0,,2.0
6837,14.0,1.0,,1.0
6838,67.0,2.0,2.0,1.0
6839,15.0,2.0,,1.0
6840,18.0,1.0,2.0,1.0
6841,60.0,1.0,1.0,1.0
6842,12.0,1.0,,2.0
6843,7.0,1.0,,1.0
6844,42.0,1.0,2.0,1.0
6845,59.0,1.0,2.0,1.0
6846,,2.0,,1.0
6847,85.0,2.0,2.0,1.0
6848,10.0,1.0,,1.0
6849,41.0,2.0,2.0,1.0
6850,72.0,1.0,2.0,1.0
6851,1.0,2.0,,1.0
6852,31.0,2.0,2.0,1.0
6853,33.0,1.0,2.0,7.0
6854,1.0,1.0,,1.0
6855,1.0,2.0,,1.0
6856,15.0,2.0,,1.0
6857,0.0,2.0,,1.0
6858,0.0,1.0,,1.0
6859,52.0,2.0,2.0,1.0
6860,13.0,2.0,,1.0
6861,51.0,1.0,2.0,1.0
6862,38.0,1.0,2.0,1.0
6863,17.0,2.0,2.0,2.0
6864,17.0,2.0,2.0,1.0
6865,38.0,2.0,2.0,1.0
6866,53.0,1.0,2.0,2.0
6867,85.0,1.0,2.0,1.0
6868,7.0,1.0,,1.0
6869,27.0,1.0,2.0,1.0
6870,19.0,1.0,2.0,1.0
6871,45.0,1.0,2.0,1.0
6872,82.0,1.0,1.0,1.0
6873,36.0,2.0,2.0,1.0
6874,0.0,1.0,,1.0
6875,15.0,2.0,,2.0
6876,11.0,2.0,,1.0
6877,83.0,1.0,1.0,1.0
6878,13.0,1.0,,1.0
6879,45.0,1.0,2.0,1.0
6880,13.0,1.0,,1.0
6881,7.0,2.0,,1.0
6882,16.0,2.0,,1.0
6883,3.0,1.0,,1.0
6884,6.0,2.0,,1.0
6885,58.0,1.0,2.0,1.0
6886,3.0,1.0,,1.0
6887,7.0,1.0,,1.0
6888,34.0,1.0,1.0,1.0
6889,2.0,1.0,,1.0
6890,,1.0,,1.0
6891,22.0,2.0,2.0,1.0
6892,0.0,1.0,,1.0
6893,13.0,1.0,,1.0
6894,56.0,1.0,2.0,2.0
6895,31.0,2.0,2.0,2.0
6896,57.0,1.0,2.0,1.0
6897,1.0,1.0,,1.0
6898,45.0,2.0,2.0,2.0
6899,37.0,1.0,2.0,1.0
6900,6.0,1.0,,1.0
6901,12.0,1.0,,1.0
6902,14.0,1.0,,2.0
6903,47.0,2.0,2.0,2.0
6904,69.0,2.0,2.0,2.0
6905,,1.0,,1.0
6906,81.0,1.0,1.0,1.0
6907,45.0,2.0,2.0,2.0
6908,20.0,1.0,2.0,1.0
6909,13.0,1.0,,1.0
6910,55.0,1.0,2.0,1.0
6911,12.0,2.0,,1.0
6912,81.0,1.0,1.0,1.0
6913,2.0,1.0,,1.0
6914,15.0,2.0,,1.0
6915,26.0,2.0,2.0,1.0
6916,31.0,1.0,2.0,1.0
6917,11.0,1.0,,1.0
6918,52.0,1.0,1.0,1.0
6919,7.0,1.0,,1.0
6920,12.0,1.0,,1.0
6921,7.0,1.0,,1.0
6922,55.0,2.0,2.0,1.0
6923,31.0,2.0,2.0,1.0
6924,11.0,2.0,,1.0
6925,9.0,2.0,,1.0
6926,26.0,1.0,2.0,2.0
6927,79.0,1.0,1.0,1.0
6928,38.0,2.0,2.0,1.0
6929,27.0,2.0,2.0,1.0
6930,12.0,2.0,,1.0
6931,45.0,1.0,2.0,1.0
6932,10.0,1.0,,1.0
6933,77.0,1.0,1.0,1.0
6934,51.0,2.0,2.0,1.0
6935,7.0,1.0,,1.0
6936,17.0,2.0,2.0,1.0
6937,47.0,2.0,2.0,1.0
6938,53.0,1.0,2.0,1.0
6939,,1.0,,1.0
6940,54.0,2.0,2.0,1.0
6941,5.0,2.0,,1.0
6942,47.0,2.0,2.0,1.0
6943,0.0,2.0,,1.0
6944,64.0,1.0,1.0,1.0
6945,11.0,1.0,,1.0
6946,14.0,2.0,,1.0
6947,13.0,2.0,,1.0
6948,54.0,2.0,2.0,1.0
6949,39.0,1.0,2.0,2.0
6950,4.0,1.0,,1.0
6951,0.0,1.0,,1.0
6952,22.0,1.0,2.0,1.0
6953,14.0,2.0,,1.0
6954,54.0,2.0,2.0,2.0
6955,14.0,2.0,,1.0
6956,70.0,1.0,1.0,1.0
6957,56.0,1.0,2.0,1.0
6958,0.0,2.0,,1.0
6959,37.0,1.0,2.0,2.0
6960,2.0,1.0,,1.0
6961,8.0,1.0,,1.0
6962,71.0,1.0,2.0,1.0
6963,80.0,1.0,2.0,1.0
6964,7.0,1.0,,1.0
6965,36.0,2.0,2.0,2.0
6966,2.0,1.0,,1.0
6967,70.0,2.0,2.0,1.0
6968,22.0,1.0,2.0,1.0
6969,24.0,2.0,2.0,1.0
6970,10.0,1.0,,1.0
6971,78.0,1.0,2.0,1.0
6972,63.0,2.0,2.0,1.0
6973,29.0,2.0,2.0,1.0
6974,50.0,2.0,2.0,1.0
6975,1.0,1.0,,1.0
6976,65.0,2.0,2.0,1.0
6977,11.0,2.0,,1.0
6978,19.0,2.0,2.0,2.0
6979,41.0,2.0,2.0,2.0
6980,19.0,1.0,2.0,2.0
6981,48.0,2.0,2.0,1.0
6982,16.0,2.0,,1.0
6983,29.0,1.0,2.0,1.0
6984,13.0,1.0,,1.0
6985,49.0,1.0,2.0,1.0
6986,6.0,2.0,,1.0
6987,46.0,2.0,2.0,1.0
6988,24.0,2.0,2.0,1.0
6989,18.0,1.0,2.0,1.0
6990,85.0,2.0,2.0,1.0
6991,0.0,2.0,,1.0
6992,56.0,1.0,2.0,2.0
6993,0.0,2.0,,1.0
6994,15.0,2.0,,1.0
6995,3.0,2.0,,1.0
6996,34.0,1.0,2.0,1.0
6997,13.0,2.0,,1.0
6998,85.0,1.0,2.0,1.0
6999,54.0,2.0,2.0,1.0
7000,73.0,1.0,2.0,1.0
7001,35.0,1.0,2.0,2.0
7002,67.0,2.0,2.0,1.0
7003,12.0,2.0,,1.0
7004,13.0,1.0,,1.0
7005,3.0,1.0,,1.0
7006,12.0,2.0,,1.0
7007,7.0,1.0,,1.0
7008,42.0,2.0,2.0,2.0
7009,13.0,2.0,,1.0
7010,62.0,2.0,2.0,1.0
7011,4.0,1.0,,1.0
7012,27.0,2.0,2.0,1.0
7013,24.0,2.0,2.0,1.0
7014,85.0,1.0,2.0,1.0
7015,13.0,1.0,,1.0
7016,2.0,1.0,,1.0
7017,29.0,1.0,2.0,1.0
7018,60.0,2.0,2.0,2.0
7019,68.0,2.0,1.0,1.0
7020,65.0,1.0,1.0,1.0
7021,5.0,1.0,,1.0
7022,85.0,2.0,2.0,1.0
7023,8.0,1.0,,1.0
7024,,2.0,,2.0
7025,83.0,1.0,2.0,1.0
7026,17.0,2.0,2.0,1.0
7027,8.0,2.0,,1.0
7028,9.0,1.0,,1.0
7029,33.0,2.0,2.0,2.0
7030,69.0,1.0,2.0,1.0
7031,24.0,2.0,2.0,2.0
7032,21.0,2.0,2.0,2.0
7033,8.0,2.0,,1.0
7034,19.0,1.0,2.0,1.0
7035,3.0,1.0,,1.0
7036,17.0,1.0,2.0,1.0
7037,44.0,1.0,2.0,1.0
7038,,2.0,,1.0
7039,14.0,2.0,,1.0
7040,22.0,2.0,2.0,1.0
7041,8.0,2.0,,2.0
7042,65.0,1.0,2.0,1.0
7043,35.0,2.0,2.0,1.0
7044,12.0,2.0,,1.0
7045,29.0,2.0,2.0,1.0
7046,12.0,2.0,,1.0
7047,85.0,1.0,2.0,2.0
7048,80.0,1.0,1.0,1.0
7049,85.0,2.0,2.0,1.0
7050,10.0,2.0,,1.0
7051,31.0,1.0,2.0,1.0
7052,11.0,2.0,,1.0
7053,44.0,2.0,2.0,1.0
7054,3.0,1.0,,1.0
7055,4.0,2.0,,1.0
7056,17.0,1.0,2.0,1.0
7057,29.0,1.0,2.0,2.0
7058,1.0,2.0,,1.0
7059,1.0,1.0,,1.0
7060,71.0,2.0,2.0,1.0
7061,84.0,2.0,2.0,1.0
7062,,1.0,,1.0
7063,85.0,2.0,2.0,1.0
7064,35.0,2.0,2.0,1.0
7065,,1.0,,1.0
7066,39.0,2.0,2.0,1.0
7067,39.0,2.0,2.0,1.0
7068,51.0,1.0,2.0,1.0
7069,18.0,2.0,2.0,2.0
7070,9.0,1.0,,1.0
7071,69.0,1.0,1.0,1.0
7072,1.0,2.0,,1.0
7073,81.0,1.0,1.0,1.0
7074,36.0,2.0,2.0,2.0
7075,45.0,2.0,2.0,1.0
7076,2.0,2.0,,1.0
7077,64.0,2.0,2.0,1.0
7078,70.0,1.0,2.0,1.0
7079,1.0,2.0,,1.0
7080,72.0,2.0,2.0,2.0
7081,13.0,2.0,,1.0
7082,62.0,2.0,2.0,1.0
7083,2.0,1.0,,1.0
7084,45.0,2.0,1.0,1.0
7085,60.0,2.0,2.0,1.0
